	DZQV_CD8_naive	DZQV_CD8_CM	DZQV_CD8_EM	DZQV_CD8_TE	DZQV_MAIT	DZQV_VD2+	DZQV_VD2-	DZQV_TFH	DZQV_Treg	DZQV_Th1	DZQV_Th1/Th17	DZQV_Th17	DZQV_Th2	DZQV_CD4_naive	DZQV_Progenitor	DZQV_B_naive	DZQV_B_NSM	DZQV_B_Ex	DZQV_B_SM	DZQV_Plasmablasts	DZQV_C_mono	DZQV_I_mono	DZQV_NC_mono	DZQV_NK	DZQV_pDC	DZQV_mDC	DZQV_Neutrophils	DZQV_Basophils	925L_CD8_naive	925L_CD8_CM	925L_CD8_EM	925L_CD8_TE	925L_MAIT	925L_VD2+	925L_VD2-	925L_TFH	925L_Treg	925L_Th1	925L_Th1/Th17	925L_Th17	925L_Th2	925L_CD4_naive	925L_CD4_TE	925L_Progenitor	925L_B_naive	925L_B_NSM	925L_B_Ex	925L_B_SM	925L_Plasmablasts	925L_C_mono	925L_I_mono	925L_NC_mono	925L_NK	925L_pDC	925L_mDC	925L_Neutrophils	925L_Basophils	9JD4_CD8_naive	9JD4_CD8_CM	9JD4_CD8_EM	9JD4_CD8_TE	9JD4_MAIT	9JD4_VD2+	9JD4_VD2-	9JD4_TFH	9JD4_Treg	9JD4_Th1	9JD4_Th1/Th17	9JD4_Th17	9JD4_Th2	9JD4_CD4_naive	9JD4_CD4_TE	9JD4_Progenitor	9JD4_B_naive	9JD4_B_NSM	9JD4_B_Ex	9JD4_B_SM	9JD4_Plasmablasts	9JD4_C_mono	9JD4_I_mono	9JD4_NC_mono	9JD4_NK	9JD4_pDC	9JD4_mDC	9JD4_Neutrophils	9JD4_Basophils	G4YW_CD8_naive	G4YW_CD8_CM	G4YW_CD8_EM	CYFZ_PBMC	FY2H_PBMC	FLWA_PBMC	453W_PBMC	684C_PBMC	CZJE_PBMC	G4YW_CD8_TE	G4YW_MAIT	G4YW_VD2+	G4YW_VD2-	G4YW_TFH	G4YW_Treg	G4YW_Th1	G4YW_Th1/Th17	G4YW_Th17	G4YW_Th2	G4YW_CD4_naive	G4YW_Progenitor	G4YW_B_naive	G4YW_B_NSM	G4YW_B_Ex	G4YW_B_SM	G4YW_Plasmablasts	G4YW_C_mono	G4YW_I_mono	G4YW_NC_mono	G4YW_NK	G4YW_pDC	G4YW_mDC	G4YW_Neutrophils	G4YW_Basophils	DZQV_PBMC	925L_PBMC	9JD4_PBMC	G4YW_PBMC	4DUY_PBMC	36TS_PBMC	CR3L_PBMC	ensembl_gene_id	external_gene_name	gene_biotype
628.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSG00000178828	RNF186	protein_coding
623.0	5.6406	3.06157	2.98428	5.92655	1.85781	3.25103	4.40709	2.46936	4.79275	1.99495	1.4356	3.06849	4.83288	4.45725	0.966993	4.30663	4.11652	2.30904	3.88673	0.545376	1.76233	0.673903	0.698071	3.903419	1.1025	1.64927	0.135437	3.331302	7.17772	4.23253	4.5726	2.2923	4.11993	1.76925	5.541988	3.71001	2.28891	4.74363	3.15852	7.46257	3.53724	3.787738	3.52354	4.11917	2.794750007	2.029081	2.20346	1.15451	0.210233	1.6732	1.90621	3.15234	3.92264	1.33884	2.86049	0.303053	1.83533	2.90434	7.70894	3.04131	2.93121	3.44424	5.43177	2.93677	6.73465	4.57713	3.31601	7.895726	4.35274	5.85989	4.79407	4.69898	4.4959	3.50431	3.95123	3.6021	3.77029	0.548709	0.773295	1.777616	1.16033	3.90989	2.57972	1.96928	0.301268	1.729009	3.086759	3.86652	4.66051	2.15916	2.02563	3.24174	2.08204	0.626618	0.729756	3.02358	5.48826	2.48166	3.73616	2.50364	3.14967	3.78506	4.26506	2.69911	2.69364	5.9421	5.38979	4.36709	3.57778	1.57176	3.96685	0.838208	1.2928009	1.35753	1.91917	3.43116	2.39167	3.14404	0.585365	1.99675	2.04847	1.38522	3.53893	2.80037	1.866091	2.12337	4.47008	ENSG00000169914	OTUD3	protein_coding
640.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSG00000188784	PLA2G2E	protein_coding
638.0	0.522422	0.470142	0.0	0.833096	0.0787847	0.0	0.0	0.0	0.0	0.77981	0.298987	0.0	0.0	0.35627	0.312369	0.0	0.538154	0.0	0.0	0.0	0.299158	0.0	0.0	0.774623	0.0	0.0	0.0	0.330717	0.0	0.0	0.305754	1.08259	0.0	0.0	0.0	0.0	0.0	0.532273	0.304564	0.0	0.810507	0.29909	0.0	0.0	0.549441	0.281811	0.0	0.0	0.0	0.0	0.0	0.492253	0.636654	0.0	0.0	0.0	0.0	1.0091	0.0	0.0	0.0	0.0	0.0	0.0	0.356317	0.111056	0.0	1.10381	0.455421	0.0	1.0631	0.0	1.33268	0.84209	0.311683	0.0	0.0	0.274837	0.0	0.437568	0.0	0.0	0.0	0.258667	0.0	0.795893	0.538222	0.0	0.300457	0.569752	0.0	0.2468	0.0	0.0	0.0	0.36255	0.0	0.0	0.368972	0.54474	0.896642	0.0	0.0	0.0	0.0	1.09508	1.02186	0.0	0.0	0.0	0.0	0.0	0.0	0.990224	0.33088	0.692419	0.286234	0.0	0.0	0.0	0.461322	0.308363	0.0	0.0	0.0	0.239537	0.0	ENSG00000188257	PLA2G2A	protein_coding
600.0	0.124869	0.2258	0.123208	0.0	0.191453	0.123474	0.464104	0.112314	0.0854706	0.274593	0.082958	0.143245	0.0	0.0	0.150786	0.0	0.0	0.144373	0.0	0.1139015	0.0	0.0	0.145793	0.0	0.226793	0.2799107	0.0	0.182395	0.43075	0.0	0.0869824	0.0	0.0	0.261423	0.134625	0.210167	0.0748752	0.0686659	0.29461	0.0	0.0	0.0	0.246118	0.0831158	0.266859	0.317368	0.121949	0.0	0.0	0.131905	0.0	0.0	0.267826	0.0692836	0.0	0.0	0.21482	0.0	0.0	0.306458	0.162571	0.313789	0.0	0.2724263	0.0	0.0	0.0	0.220688	0.447775	0.1447	0.0858531	0.0	0.116114	0.0782088	0.0	0.302893	0.0	0.0	0.152805	0.0	0.0	0.0	0.0	0.0730247	0.0981281	0.191561	0.0	0.0	0.0	0.0	0.0	0.2377634	0.0	0.0	0.13249	0.0	0.0920164	0.0	0.0	0.0	0.0849895	0.0	0.15726	0.0	0.0	0.250853	0.0876749	0.0	0.0	0.0781109	0.0	0.0	0.0	0.0	0.0	0.153583	0.531561	0.0629859	0.164913	0.252757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSG00000127472	PLA2G5	protein_coding
591.0	0.617995	0.253557	0.0	0.593552	0.874602	0.507368	0.351146	0.424989	0.619628	0.47286	0.343941	0.417874	0.156798	0.629143	0.49059	10.95613	1.298	2.58592	2.55659	0.736553	0.569153	0.56105	0.358211	0.187421	3.3116974	0.623467	0.551113	0.807556	0.467089	0.364795	0.185874	0.11781	0.346778	0.791528	0.592818	0.383528	0.201929	0.712943	0.685471	0.554809	0.516229	0.404766	0.513879	1.13929	1.09013	0.675165	1.375243	4.36823	2.52114	0.952314	0.217142	0.416274	0.560282	1.0347316	0.722751	0.506962	0.389024	0.487049	0.339912	0.0491822	0.133085	0.378643	0.203312	0.60631	0.67066	0.652858	0.649538	0.665491	0.803801	0.271226	0.470822	0.236195	0.608462	5.32959	8.30963	4.911675	16.37424	1.494999	0.782742	0.55231	0.458671	0.377936	1.48128	0.890306	0.614613	0.757356	0.533567	0.767549	0.465337	0.151575	0.245764	0.258947	0.321349	1.245294	0.56696	0.693063	0.29905	0.434183	0.420097	0.916682	0.31306	0.717933	0.470494	0.452042	1.00295	0.48226	0.796445	3.865232	6.26852	4.6199	13.98253	2.214229	0.515222	0.146364	0.188755	0.580549	4.49254	0.786398	0.0550579	0.912872	0.423428	0.305385	0.204908	0.976723	0.22826	0.219864	0.503352	ENSG00000117215	PLA2G2D	protein_coding
611.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.717223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3006461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.506739	0.0	0.0562906	0.0	0.0	0.311249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0290853	0.0229392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0529987	0.0	0.0	0.0	0.107981	0.0	0.0	0.0	0.0	0.0	ENSG00000158786	PLA2G2F	protein_coding
637.0	0.598735	4.340459	0.977408	1.598709	4.583311	0.375619	0.244039	1.772829	2.024464	0.369568	2.711092	2.163255	0.65124	0.33287	0.404278	0.968545	1.220314	0.493833	0.40801	0.0710756	0.800827	0.538664	0.418373	0.498745	0.380192	0.234289	1.01242	0.777079	0.243427	1.342018	0.390188	0.928696	2.022233	0.443066	1.076672	0.872145	1.1146315	0.510042	2.086386	3.014615	3.101684	0.636329	0.7147557	0.372698	0.753602	1.47515	0.168466	0.61431	0.0513226	0.129976	0.249384	0.90115	0.428574	0.372079	0.373065	1.08438	0.490405	0.284004	0.252833	0.415834	0.244537	5.214035	0.57433	0.499708	0.748151	0.434988	0.375594	3.15041	10.790214	0.69377	0.274435	0.320154	0.84687	0.577257	0.554076	0.369119	0.585112	0.0954503	1.849703	0.865193	0.684307	0.434831	0.319782	0.515105	0.810354	0.604547	0.209173	0.858473	3.456653	0.129174	0.57592	0.199639	0.377555	0.234533	0.278545	0.689677	9.215964	0.378668	0.852552	6.491531	0.694503	0.726991	1.51569	4.032156	0.253579	0.335455	0.736899	0.11995	0.493357	0.240802	0.32822	0.113513	0.435305	0.500079	0.766978	0.559083	0.353933	0.334843	0.848958	0.89298	0.27311	0.414019	0.3452586	0.0697666	0.128437	0.139767	0.303066	ENSG00000187980	PLA2G2C	protein_coding
618.0	0.0279372	0.36455	1.43275	1.7461	5.75456	3.55137	0.757899	0.0	0.116476	0.25215	2.6408	2.89791	1.00743	0.184902	0.775072	0.0	0.456754	0.296821	0.0	0.0623499	0.0	0.0	0.0	2.3066	0.0	0.0155528	0.0	0.664635	0.0	1.78353	0.538878	4.07819	2.09147	2.71701	4.08658	0.629664	0.0319084	1.93886	2.07081	0.601639	0.0176182	0.437742	3.70972	0.608492	0.0	0.256681	0.67729	0.503483	0.187685	0.0	0.0	0.0	2.87194	0.0	0.0	0.0	1.237	0.0	0.135659	1.59955	4.9828	4.1176	2.99253	2.78212	0.0950377	0.538587	1.01214	1.44606	1.01544	0.56536	0.0	3.15569	0.519164	0.0	0.518111	1.11017	0.153084	0.0268418	0.400609	0.159007	0.0845691	1.49887	0.0	0.25316	0.0228339	0.0	0.0	0.119801	0.783209	0.539877	0.767059	1.04251	0.341611	0.389199	0.0142019	0.581022	2.64019	2.71422	1.94544	0.0255177	0.249346	0.506588	1.74526	1.63286	0.0	0.0282983	0.260729	0.0	0.233538	0.569375	0.257945	0.0627873	0.13515	0.148717	0.0212601	0.634786	0.0	0.154748	0.0	0.545463	0.98693	0.789981	0.651261	0.24343	0.328941	1.92544	0.437297	ENSG00000162543	UBXN10	protein_coding
612.0	0.641698	0.389942	0.69375	0.467918	0.4376733	0.325815	0.221855	0.806433	3.183086	0.66151	0.866872	0.650097	3.563726	0.330958	0.773521	0.984397	0.562625	0.785857	0.835498	0.0736604	0.667355	0.810421	1.28204	0.576928	0.72968	0.403731	0.637764	1.41675	0.519798	0.683681	4.04665	0.535492	0.601596	1.357324	0.535758	1.6009993	1.0733154	5.56546	2.1875813	0.685322	0.46613	0.651599	0.597014	0.7323	0.883764	0.793744	0.266535	0.402413	0.161586	0.464999	1.05814	1.02221	1.28918	0.32267	0.506292	1.22227	0.910817	0.455183	0.264792	0.589684	0.586189	1.653022	0.70405	0.683082	1.255753	1.094031	1.181275	0.734179	0.82674	0.483839	1.658188	0.375941	0.94955	0.851777	0.782281	0.506826	0.67366	0.18268	0.526702	0.593004	0.716021	1.08954	0.950784	0.520925	0.647102	1.26091	0.707066	0.807116	0.456443	0.321009	0.418353	0.176618	0.39398	0.451532	0.21	0.798484	0.913078	0.537511	0.459862	1.09624	0.734449	0.543929	0.392435	1.635604	0.686987	1.164669	0.681084	0.92553	0.606213	0.381158	0.415321	0.0841103	0.479091	0.790781	0.627813	0.52833	0.57828	0.350112	1.18071	0.672626	0.381971	0.86448	0.334916	2.555541	0.0975857	0.229699	0.709542	ENSG00000158816	VWA5B1	protein_coding
619.0	1.21562	0.463864	0.842822	3.75914	1.24308	1.78271	4.41066	1.70954	0.499144	1.60761	1.10038	0.569866	0.0473661	0.119821	0.734723	0.418527	0.186466	0.125378	0.796214	0.139501	0.14997	0.106389	0.149887	0.0	0.140269	0.159391	0.156875	0.501544	0.741958	2.13783	4.06114	4.13148	3.35984	4.12866	2.36526	0.640668	0.606453	1.0631	0.9056253	0.987963	1.0778	0.355709	3.95826	0.374376	0.599128	1.13988	1.18596	1.18123	0.0237863	0.326733	0.241224	0.204615	1.00069	0.280802	0.416827	0.762303	0.999095	0.452989	0.975133	1.05512	0.925751	2.79245	0.597538	1.36626	1.31268	1.20811	1.064	0.922579	1.24853	0.744472	0.250085	1.61276	0.601529	0.429835	0.855565	0.788575	1.13104	0.0456875	0.138624	0.201703	0.268754	0.89246	0.308833	0.17185	0.29988	1.38083	1.03961	1.352	2.00282	0.953354	0.662225	0.775727	1.70198	0.208396	0.647745	3.11113	3.42585	2.23397	2.17319	1.18385	0.993193	0.879103	1.55712	1.43023	0.883304	0.577493	0.568422	0.510708	0.82501	0.0850775	0.16415	0.0796377	0.148657	0.162817	0.433622	0.279815	0.376856	0.150496	0.562431	1.173	0.369812	0.306019	0.301576	0.618855	0.261615	0.4258753	0.168698	ENSG00000162545	CAMK2N1	protein_coding
589.0	36.1111	41.9471	48.6915	31.8966	49.0153	38.1505	41.5212	37.7724	33.2785	33.8498	41.4697	30.377	51.7313	28.9395	40.3043	27.8101	28.9857	29.3831	24.0434	20.0918	32.4043	34.4554	49.4022	46.9771	26.0284	30.9133	12.875	32.3418	28.2522	36.4517	31.2421	46.2638	31.0013	52.9111	49.5001	28.6071	48.3984	31.6562	50.0659	42.4598	36.1358	34.6351	53.9856	46.7889	28.4269	23.2608	26.0937	23.4818	15.5472	20.7258	33.4506	41.7799	52.6883	25.8889	17.5243	25.917	35.8932	34.3708	42.5585	51.0445	58.901	35.6256	54.0627	29.3688	33.3313	29.364	35.6976	32.431	34.6119	30.732	46.392	28.5468	41.7253	25.637	22.5428	18.8544	25.6603	15.3171	33.7584	36.5305	30.9894	44.3666	33.5485	37.2658	17.0189	38.3477	19.4478	26.3651	48.8186	29.8237	29.6607	23.0242	37.478	35.5757	40.2326	44.4941	30.6039	24.7899	38.6896	29.2829	22.188	22.4974	32.1531	38.7548	29.0194	24.3164	36.5986	20.7308	28.5638	23.0469	21.2239	16.9121	34.08	31.0949	45.5808	39.3345	27.4303	23.5891	23.5672	33.29	24.4803	27.5507	24.0093	28.2397	24.5406	30.6685	22.7596	ENSG00000090432	MUL1	protein_coding
631.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0749032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSG00000183114	FAM43B	protein_coding
613.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.385067	0.0	0.0	0.157343	0.0	0.0	1.826418	14.3158	4.45408	5.95112	6.075820517	0.389007	32.40935	14.8168	3.13377	0.0	0.0	1.073432	259.0851	8.72452	0.323541	0.0	0.0	0.0	0.207604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.914281	1.786749	5.85259	3.66935	2.1144	0.466229	89.3808	54.61274	36.63289	0.0	0.914946	7.19278	359.4573	42.72875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.800758	1.19909	2.52111	0.904852	0.443856	76.4605	37.60377	20.78446	0.235311	0.147061	1.71179	240.241	20.46146	0.0	0.0	0.0	38.89202	69.5194	51.10574	48.88065	43.60444	39.80316	0.0	0.0	0.0	0.238433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.49479	7.75855	7.22633	8.29359	9.08692	1.44034	107.60508	54.4948	36.48164	0.181452	0.0	3.888186	226.4137	34.8862	30.11855	61.8909	38.90933	63.20787	41.55571	51.40458	52.6282	ENSG00000158825	CDA	protein_coding
614.0	3.588974	1.36885	3.560861	1.764929	2.779773	1.280759	1.662272	1.261586	3.86863	1.51971	3.024412	2.147916	4.93125	3.702891	5.83603	1.357388	1.141759	4.330575	4.341086	2.6010609	10.07307	4.8916	4.233912	2.614486	1.505739	3.709916	14.46233	11.793	3.57695	7.280258	6.066705	0.47727	0.943212	4.36474	3.772965	1.326393	2.234189	6.167102	2.260797	2.26729	2.369353	2.0965167	7.60144	10.07075	4.154935	5.09875	0.7801819	0.616925	1.9706826	2.098745	5.91862	13.89296	8.142438	2.594843	0.430346	30.64449	4.88386656	3.32367	2.029499	4.4058	8.04655	8.878392	3.23701	3.92474	1.655942	8.94293	5.07764	5.573919	8.66256	6.495898	3.562883	0.692904	5.65549	7.45142	4.255734	2.134993	7.629011	1.810687	6.286773	4.483928	2.945466	5.796791	3.902292	5.644535	29.58909	14.88313	1.716096	0.934844	3.63779	3.16209	5.23701	9.681155	4.59165	2.55836	3.615924	3.34862	2.282827	5.628948	6.64541	5.649368	5.219976	2.011478	1.289452	1.441156	2.118876	3.31095	8.85517	4.302623	3.99428	0.721833	0.956423	1.3177102	7.09361	9.80986	12.12422767	6.12585	3.484639	2.461082	38.30339	4.56614	4.490586	8.889308	12.89271	7.179802	15.97536	2.779759	6.54997	ENSG00000158828	PINK1	protein_coding
703.0	275.2798	255.00039	362.04026	276.06725	309.99172	277.652205	385.39113	265.15584	233.85492	240.16062	276.3703	249.59332	298.236675	221.188935	325.07825	197.51832	223.53065	256.81963	246.2933	475.82519	238.11959	187.11548	164.55644	405.9922196	425.5	382.28702	23.20927	125.63353	159.87982	259.672481	269.79016	359.51083	280.94685	335.37256	285.280512	250.65792	265.80679	180.8848	245.79342	288.84437	202.89381	232.88868	348.81775	322.69297	136.94151	221.93665	177.964789	189.66087	305.285532	240.9704	187.8671	210.01793	370.10955	386.46939	286.5713	34.1268	221.34573	212.28817	204.55996	349.16859	347.84686	316.26503	324.7041	352.25379	244.18982	225.25351	250.903083	220.57703	252.54847	251.77763	232.57861	304.1377	324.46238	159.0455	160.8068	216.47181	184.15862	388.308221	222.49651	267.42654	241.78724	363.19003	493.8686	329.59422	60.54714	199.927	185.75599	222.99695	421.73506	238.606513	302.90393	252.94473	332.00536	281.79534	258.699828	309.99458	258.05968	241.3475	274.73822	203.53202	206.09446	223.29396	286.4649	266.70082	225.82747	197.33336	314.20761	166.461452	198.2269	266.70218	187.83518	418.41597	273.35443	223.11453	236.36667	348.41726	441.915207	398.97058	48.727321	166.15549	248.202871	207.59344	232.45659	249.23528	248.62699	273.60221	262.01637	ENSG00000244038	DDOST	protein_coding
593.0	1.40033	0.0	2.06407	3.16422	5.54429	2.0943	1.01321	0.0	0.0	0.0945257	0.0	1.12436	1.55852	2.52502	0.0	0.0	2.46879	0.0	3.62876	0.0	0.715747	5.74819	2.35034	0.0	5.24324	5.189693	0.0	1.01635	2.22608	0.0	0.0	1.32602	0.0	0.0	0.0	0.580917	0.0	0.669077	2.43083	2.82048	0.217489	0.0	0.0	5.7415749	0.0	0.0	1.65807	1.10928	0.0	0.543882	1.26014	1.691243	0.0	18.8676	5.9055233	0.0	2.07328	0.0	4.52402	4.75573	0.0	0.0	0.995466	1.16262	0.0	0.0	0.77169	0.0	0.509002	0.0	1.09992	1.68491	0.64014	0.0	0.85376	2.78652	0.760034	0.0	1.183829	0.0	0.832287	4.56347	9.837819	9.463672	2.3223	1.22309	1.19465	0.0	2.01468	0.0	2.3184258	0.108611	2.742124	1.864369	0.879986	0.815052	1.62041	3.38727	2.30479	3.77475	4.06036	0.0	3.80248	0.0	6.93672	0.0	3.896216	0.0	0.645147	0.0	1.88849	0.0	2.03553	0.144117	0.163882	0.0	22.229748	10.49799309	0.0	3.24384	0.0	0.129007	0.200563	2.6735606	0.0698302	0.476649	1.06657	ENSG00000117245	KIF17	protein_coding
643.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.182781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0390361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.237887	0.491045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSG00000189410	SH2D5	protein_coding
601.0	98.917443	98.832817	150.328497	104.578982	162.286304	104.06798	125.905687	96.711232	213.34609	141.70154	192.799762	182.924148	190.03169	175.06082	155.153582	95.510634	82.22691	93.590334	92.130981	38.866694	101.301312	125.158656	184.2972	129.46402	62.821951	83.050686	68.240978	197.929272	258.97329	212.25293	209.553204	133.315218	110.2977483	146.160064	267.572678	222.077976	276.12946	287.74626	254.33099	190.28614	124.636068	177.18609	212.205063	269.836105	209.78538	133.775558	139.725526	117.8958	40.481293	82.86243	108.540664	166.083216	274.98407	138.330426	61.79686	54.527212	118.325426	151.971632	254.54243	236.71872	217.481696	142.011781	217.63933	128.379816	165.6561	224.6316	211.57038	176.56821	214.43231	217.3985501	243.631005	136.86004	206.00857	137.531204	153.32135	126.03386	146.886549	48.773256	95.318702	71.913099	96.22861	185.498333	141.92539	109.307035	72.369322	161.2036819	160.369133	126.88459	101.010999	93.756756	103.449347	92.943334	109.03744	111.808035	67.864767	107.55185	88.652327	117.4463	157.71378	132.03273	119.886201	86.03682	82.332572	117.653202	148.779491	184.30766	170.031829	116.80577	127.614393	83.676302	70.883458	28.3996125	81.218777	95.43328	150.074814	195.505595	82.906035	79.178393	51.695412	98.08201	87.530518	118.349818	85.58088652	101.647169	110.059863	83.026502	129.774578	ENSG00000127483	HP1BP3	protein_coding
585.0	14.860421	24.352026	21.827272	50.321081	32.5886824	28.026898	29.47631	12.24643289	19.425399	11.403636	12.17590574	11.0310406	5.4250373	7.493290152	61.830874	29.595778	56.550481	47.332952	18.0845824	4.5876188	33.23373238	12.963912	16.100658	37.0292541	39.19794702	33.245153	64.675324	34.903383	29.47621405	9.422123	30.58383902	39.151755	25.533596	40.751521	35.572037	10.6818231	15.113209	13.221736	28.184413	15.84844622	15.430148	30.717728	33.25681505	91.582932	55.964871	40.1265	22.789638	52.84065	6.7903301	14.349606	19.821449	14.773341	102.227613	41.97199041	45.978554	27.880883	25.767455	16.9454608	21.004908	36.7217492	32.7238944	22.356491	28.78633532	39.37109909	27.103222	13.3780047	14.235715	25.8083428	16.662652	7.139961022	12.998033	29.552953	94.97149626	59.732994	55.28571049	38.87049	48.354994	12.39050264	33.09662	16.089799	25.784271	74.342914	52.60909	40.06554	40.50073613	41.153279	9.353249	13.3922873	47.508412	13.9510212	21.074423	30.61609406	18.948025	14.196311	15.56762455	37.243196	34.760385	37.52440719	38.252148	22.420049	12.224245	14.204247	14.612702	16.62619144	13.597174	12.674412	69.8019998	53.76016199	44.214762	19.663353	22.00336519	9.44643	52.485133	21.490082	7.831475	65.634986	61.077676	34.4003683	41.719646	29.901507	16.935497	31.626562	11.540408	19.7857055	11.75405793	11.186342	24.5197399	ENSG00000075151	EIF4G3	protein_coding
